unix_ms,working_set_bytes,private_bytes,handle_count,thread_count
1790280886323,260358144,205217792,188,33
1790280891334,259506176,203911168,170,17
1790280896348,261193728,205471744,192,36
1790280901355,261193728,205471744,192,36
1790280906372,260182016,203915264,172,17
1790280911382,260182016,203915264,172,17
1790280916387,260935680,205062144,187,31
1790280921398,260935680,205062144,187,31
1790280926411,260190208,203915264,170,17
1790280931422,260190208,203915264,172,17
1790280936437,261111808,205307904,190,34
1790280941454,261111808,205307904,190,34
1790280946464,260206592,203915264,172,17
1790280951477,260206592,203915264,170,17
1790280956493,261246976,205471744,192,36
1790280961498,261246976,205471744,192,36
1790280966509,260235264,203915264,172,17
1790280971525,261414912,205717504,210,39
1790280976546,261431296,205717504,195,39
1790280981553,261431296,205717504,194,39
1790280986561,260259840,203919360,170,17
1790280991579,261513216,205807616,196,40
1790280996588,261513216,205807616,196,40
1790281001592,260288512,203923456,172,17
1790281006603,260288512,203923456,170,17
1790281011625,261242880,205336576,190,34
1790281016642,261242880,205336576,190,34
1790281021653,260337664,203943936,170,17
1790281026663,260337664,203943936,172,17
1790281031668,261308416,205418496,191,35
1790281036682,261308416,205418496,191,35
1790281041689,260349952,203943936,172,17
1790281046702,260349952,203943936,170,17
1790281051714,261218304,205254656,189,33
1790281056723,261218304,205254656,189,33
1790281061732,260366336,203943936,172,17
1790281066746,262656000,206741504,191,35
1790281071760,235393024,180285440,191,35
1790281076771,235397120,180289536,190,35
1790281081779,234438656,178814976,170,17
1790281086790,257470464,202207232,191,35
1790281091806,257470464,202207232,191,35
1790281096812,256512000,200736768,172,17
1790281101826,256512000,200736768,170,17
1790281106842,257736704,202461184,194,38
1790281111853,257736704,202461184,194,38
1790281116872,256618496,200740864,170,17
1790281121887,256618496,200740864,172,17
1790281126892,257540096,202051584,188,32
1790281131911,257540096,202051584,188,32
1790281136924,256741376,200826880,172,17
1790281141932,256741376,200826880,172,17
1790281146945,257695744,202219520,190,34
1790281151963,257695744,202219520,190,34
1790281156974,256790528,200830976,172,17
1790281161988,257654784,202141696,205,33
1790281166994,257662976,202145792,189,33
1790281172012,257662976,202145792,189,33
1790281177017,256528384,200843264,172,17
1790281182036,257822720,202747904,195,39
1790281187055,257822720,202747904,195,39
1790281192072,256651264,200945664,172,17
1790281197088,256651264,200945664,170,17
1790281202097,254504960,199405568,193,37
1790281207107,254504960,199405568,193,37
1790281212126,253440000,197775360,170,17
1790281217138,253440000,197775360,172,17
1790281222158,256434176,200368128,192,36
1790281227177,256434176,200368128,192,36
1790281232185,255422464,198823936,172,17
1790281237200,255422464,198823936,170,17
1790281242215,256438272,200298496,191,35
1790281247223,256438272,200298496,191,35
1790281252240,255479808,198823936,172,17
1790281257253,256700416,200548352,210,38
1790281262264,256704512,200552448,194,38
1790281267284,256704512,200552448,194,38
1790281272290,255586304,198840320,170,17
1790281277301,259248128,203575296,193,37
1790281282309,259248128,203575296,193,37
1790281287326,258183168,201936896,173,17
1790281292342,258183168,201936896,172,17
1790281297360,259194880,203411456,191,35
1790281302376,259194880,203411456,191,35
1790281307386,258236416,201945088,170,17
1790281312392,258236416,201945088,172,17
1790281317401,259112960,203255808,189,33
1790281322411,259112960,203255808,189,33
1790281327429,258260992,201945088,172,17
1790281332442,258260992,201945088,170,17
1790281337459,259452928,203747328,195,39
1790281342466,259452928,203747328,195,39
1790281347482,258281472,201953280,172,17
1790281352497,269115392,222814208,208,37
1790281357511,259366912,203591680,193,37
1790281362525,259366912,203591680,193,37
1790281367533,258301952,201961472,170,17
1790281372546,259354624,203517952,192,36
1790281377564,259354624,203517952,192,36
1790281382577,258342912,201961472,173,17
1790281387597,258342912,201965568,172,17
1790281392605,259366912,203522048,192,36
1790281397619,259366912,203522048,192,36
1790281402639,258355200,201965568,170,17
1790281407644,258355200,201965568,172,17
1790281412661,259330048,203440128,191,35
1790281417669,259330048,203440128,191,35
1790281422677,258371584,201965568,172,17
1790281427686,293990400,247001088,208,37
1790281432695,259452928,203603968,193,37
1790281437716,259452928,203603968,193,37
1790281442722,258387968,201965568,172,17
1790281447730,254353408,199274496,190,34
1790281452740,254361600,199274496,190,34
1790281457759,253460480,197898240,172,17
1790281462775,253460480,197898240,170,17
1790281467787,258154496,202960896,197,41
1790281472806,258154496,202960896,197,41
1790281477822,256565248,200994816,173,17
1790281482835,256565248,200994816,172,17
1790281487847,257564672,202469376,191,35
1790281492852,257564672,202469376,191,35
1790281497862,256610304,200994816,170,17
1790281502875,256610304,200998912,172,17
1790281507895,257769472,202719232,193,38
1790281512908,257769472,202719232,194,38
1790281517914,256651264,201011200,172,17
1790281522929,283901952,238641152,206,35
1790281527944,258633728,203517952,191,35
1790281532949,258633728,203517952,191,35
1790281537965,257675264,202047488,172,17
1790281542978,267313152,212209664,191,35
1790281547989,258654208,203526144,191,35
1790281553006,257695744,202051584,172,17
1790281558018,257695744,202051584,170,17
1790281563025,260300800,204804096,194,38
1790281568039,260300800,204804096,194,38
1790281573055,259182592,203083776,172,17
1790281578073,259182592,203083776,172,17
1790281583092,260050944,204394496,189,33
1790281588108,260050944,204394496,189,33
1790281593120,259198976,203083776,170,17
1790281598125,259198976,203083776,172,17
1790281603143,260354048,204804096,194,38
1790281608149,260354048,204804096,194,38
1790281613157,259235840,203087872,172,17
1790281618176,278843392,238997504,202,32
1790281623195,260063232,204337152,188,32
1790281628212,260063232,204337152,187,32
1790281633219,259264512,203108352,172,17
1790281638239,264466432,208769024,189,33
1790281643247,260136960,204423168,189,33
1790281648255,259284992,203112448,172,17
1790281653269,259284992,203112448,170,17
1790281658284,260374528,204750848,193,37
1790281663291,260374528,204750848,193,37
1790281668301,259309568,203112448,172,17
1790281673311,259309568,203112448,172,17
1790281678322,260292608,204587008,191,35
1790281683338,260300800,204587008,191,35
1790281688347,259342336,203112448,170,17
1790281693360,259342336,203112448,172,17
1790281698369,261013504,207298560,189,34
1790281703378,261013504,207298560,190,34
1790281708385,260108288,205905920,172,17
1790281713400,301387776,274853888,204,33
1790281718410,262307840,207245312,189,33
1790281723431,262307840,207245312,189,33
1790281728439,261455872,205938688,170,17
1790281733445,262418432,207335424,210,34
1790281738463,262430720,207339520,190,34
1790281743482,261525504,205946880,173,17
1790281748488,261525504,205959168,170,17
1790281753502,262569984,207515648,192,36
1790281758518,262569984,207515648,192,36
1790281763533,261558272,205959168,172,17
1790281768543,261558272,205959168,172,17
1790281773552,262488064,207372288,190,34
1790281778570,261971968,207372288,190,34
1790281783583,261066752,205987840,170,17
1790281788594,261066752,205987840,172,17
1790281793606,262365184,207892480,195,39
1790281798624,262365184,207892480,195,39
1790281803638,261193728,206098432,172,17
1790281808657,283303936,245309440,203,33
1790281813669,262078464,207413248,189,33
1790281818684,262078464,207413248,189,33
1790281823691,261226496,206102528,172,17
1790281828702,263405568,208830464,193,37
1790281833715,262320128,207740928,193,37
1790281838725,261255168,206102528,172,17
1790281843735,261255168,206106624,170,17
1790281848753,262168576,207499264,190,34
1790281853769,262168576,207499264,190,34
1790281858786,261263360,206106624,173,17
1790281863804,261263360,206110720,172,17
1790281868819,235417600,181743616,192,36
1790281873829,235417600,181743616,192,36
1790281878846,234405888,180305920,170,17
1790281883854,234405888,180305920,172,17
1790281888866,259362816,205189120,189,33
1790281893872,259362816,205189120,189,33
1790281898883,258510848,203878400,172,17
1790281903898,258510848,203878400,170,17
1790281908917,259403776,205172736,188,32
1790281913926,259424256,205172736,188,32
1790281918939,258625536,203943936,172,17
1790281923949,276013056,235905024,209,38
1790281928961,259964928,205668352,194,38
1790281933976,259964928,205668352,194,38
1790281938989,258846720,203948032,170,17
1790281944010,256872448,202391552,194,38
1790281949026,256872448,202403840,194,38
1790281954032,255754240,200683520,173,17
1790281959044,255754240,200695808,172,17
1790281964059,257646592,202276864,191,35
1790281969069,257646592,202276864,191,35
1790281974081,256688128,200806400,170,17
1790281979088,256688128,200806400,172,17
1790281984100,257814528,202448896,193,37
1790281989112,257814528,202448896,193,37
1790281994129,256749568,200810496,172,17
1790281999146,294625280,262389760,207,36
1790282004164,257789952,202366976,192,36
1790282009180,257789952,202366976,192,36
1790282014186,256778240,200810496,172,17
1790282019211,269758464,225611776,206,35
1790282024231,257748992,202285056,191,35
1790282029250,257748992,202285056,190,35
1790282034258,256790528,200810496,170,17
1790282039278,257708032,202203136,190,34
1790282044292,257708032,202203136,190,34
1790282049305,256802816,200810496,173,17
1790282054322,256802816,200822784,172,17
1790282059341,257880064,202461184,193,37
1790282064347,257880064,202461184,193,37
1790282069360,256815104,200826880,170,17
1790282074379,256815104,200826880,172,17
1790282079390,262664192,207728640,194,38
1790282084410,262664192,207728640,194,38
1790282089423,261545984,206008320,172,17
1790282094442,261545984,206008320,170,17
1790282099460,262582272,207564800,192,36
1790282104473,262582272,207564800,192,36
1790282109496,261570560,206008320,172,17
1790282114519,272216064,224915456,211,40
1790282119537,232484864,178196480,196,40
1790282124547,232525824,178212864,195,40
1790282129558,231301120,176349184,170,17
1790282134577,258015232,203321344,192,36
1790282139596,258015232,203321344,192,36
1790282144606,257003520,201768960,172,17
1790282149616,257003520,201768960,172,17
1790282154628,256958464,201568256,171,15
