timestamp,pid,working_set,private_bytes,handle_count,thread_count,cpu_ms,egress_443,otlp_4317_engine,otlp_4317_gateway
2026-09-25T14:41:36.4632270-07:00,40276,261894144,182599680,195,39,1905000,0,3,3
2026-09-25T14:41:42.1152986-07:00,40276,254996480,174489600,194,39,1918437.5,0,3,3
2026-09-25T14:41:47.7556504-07:00,40276,256675840,176095232,195,39,1925296.875,0,3,3
2026-09-25T14:41:53.3821251-07:00,40276,266661888,189140992,195,39,1934140.625,0,3,3
2026-09-25T14:41:59.0104870-07:00,40276,266690560,189140992,195,39,1940375,0,3,3
2026-09-25T14:42:04.6207561-07:00,40276,263544832,188149760,195,39,1953187.5,0,3,3
2026-09-25T14:42:10.2096433-07:00,40276,262508544,186327040,194,39,1962187.5,0,3,3
2026-09-25T14:42:15.7634489-07:00,40276,264028160,188444672,195,39,1969218.75,0,3,3
2026-09-25T14:42:21.4627363-07:00,40276,257589248,177418240,195,39,1982843.75,0,3,3
2026-09-25T14:42:27.0629969-07:00,40276,257671168,177475584,195,39,1989468.75,0,3,3
2026-09-25T14:42:32.6635650-07:00,40276,257409024,177922048,195,39,1998640.625,0,3,3
2026-09-25T14:42:38.2955199-07:00,40276,262475776,184803328,194,39,2011765.625,0,3,3
2026-09-25T14:42:43.8395941-07:00,40276,264359936,187441152,195,39,2018187.5,0,3,3
2026-09-25T14:42:49.4443025-07:00,40276,258031616,178651136,195,39,2027796.875,0,3,3
2026-09-25T14:42:55.0394718-07:00,40276,257396736,177598464,194,39,2035625,0,3,3
2026-09-25T14:43:00.6360781-07:00,40276,257564672,177377280,195,39,2048171.875,0,3,3
2026-09-25T14:43:06.3992793-07:00,40276,263921664,187211776,194,39,2057171.875,0,3,3
2026-09-25T14:43:12.1996752-07:00,40276,265109504,188944384,195,39,2063484.375,0,3,3
2026-09-25T14:43:17.9602960-07:00,40276,263389184,186384384,196,40,2077843.75,0,3,3
2026-09-25T14:43:23.9390942-07:00,40276,264056832,187437056,196,40,2085515.625,0,3,3
2026-09-25T14:43:30.1749095-07:00,40276,257937408,179462144,196,40,2093078.125,0,3,3
2026-09-25T14:43:36.2022804-07:00,40276,257175552,176668672,195,40,2106625,0,3,3
2026-09-25T14:43:42.3639499-07:00,40276,258752512,178700288,196,40,2112828.125,0,3,3
2026-09-25T14:43:48.5185222-07:00,40276,257650688,177254400,196,40,2122359.375,0,3,3
2026-09-25T14:43:54.4920085-07:00,40276,266768384,190443520,195,40,2134609.375,0,3,3
2026-09-25T14:44:00.4022520-07:00,40276,266477568,189620224,196,40,2140953.125,0,3,3
2026-09-25T14:44:06.2904736-07:00,40276,258236416,180051968,196,40,2150625,0,3,3
2026-09-25T14:44:12.4344794-07:00,40276,264413184,187346944,210,40,2163906.25,0,3,3
2026-09-25T14:44:18.2664419-07:00,40276,262656000,184123392,196,40,2171234.375,0,3,3
2026-09-25T14:44:24.1383716-07:00,40276,264265728,185774080,196,40,2180375,0,3,3
2026-09-25T14:44:30.2642242-07:00,40276,264245248,185774080,196,40,2190359.375,0,3,3
2026-09-25T14:44:36.3546530-07:00,40276,258699264,179834880,196,40,2200531.25,0,3,3
2026-09-25T14:44:42.7112827-07:00,40276,261554176,184963072,195,40,2210687.5,0,3,3
2026-09-25T14:44:48.7609368-07:00,40276,261771264,185139200,196,40,2217562.5,0,3,3
2026-09-25T14:44:54.8464423-07:00,40276,260022272,182841344,196,40,2231890.625,0,3,3
2026-09-25T14:45:00.9375537-07:00,40276,291557376,220766208,210,40,2241187.5,0,3,3
2026-09-25T14:45:06.9377257-07:00,40276,260034560,180994048,196,40,2247640.625,0,3,3
2026-09-25T14:45:12.9166263-07:00,40276,265797632,187736064,196,40,2260890.625,0,3,3
2026-09-25T14:45:19.0108613-07:00,40276,265920512,187736064,196,40,2269296.875,0,3,3
2026-09-25T14:45:25.1124292-07:00,40276,265891840,188948480,196,40,2276609.375,0,3,3
2026-09-25T14:45:31.2020041-07:00,40276,257687552,177979392,196,40,2290875,0,3,3
2026-09-25T14:45:37.3187456-07:00,40276,258125824,178479104,196,40,2299859.375,0,3,3
2026-09-25T14:45:43.4588797-07:00,40276,265592832,188682240,196,40,2307171.875,0,3,3
2026-09-25T14:45:49.6118070-07:00,40276,259260416,179240960,196,40,2321640.625,0,3,3
2026-09-25T14:45:56.0765480-07:00,40276,258605056,178188288,196,40,2330515.625,0,3,3
2026-09-25T14:46:02.5928383-07:00,40276,258715648,180072448,196,40,2338359.375,0,3,3
2026-09-25T14:46:08.9634884-07:00,40276,262619136,183066624,196,40,2353187.5,0,3,3
2026-09-25T14:46:15.4032048-07:00,40276,261980160,182013952,196,40,2362656.25,0,3,3
2026-09-25T14:46:21.9703484-07:00,40276,263352320,185626624,196,40,2370531.25,0,3,3
2026-09-25T14:46:28.4276331-07:00,40276,258228224,178081792,196,40,2384640.625,0,3,3
2026-09-25T14:46:34.9898764-07:00,40276,264966144,186589184,195,40,2394921.875,0,3,3
2026-09-25T14:46:41.6222471-07:00,40276,266248192,188055552,196,40,2402234.375,0,3,3
